feat_acc,type=closest_bed=1469-gELF3-myc-elf3-1xELF4-ox-ZT10-17C_S16_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=1469-gELF3-myc-elf3-1xELF4-ox-ZT10-27C_S17_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=4195-11-27C_S15_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=4195-8-1-17C_S12_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=4195-8-1-27C_S13_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=HDAC-22-4DAG_S18_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=HDAC-27-4DAG_S19_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=gELF3myc-17C_S10_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pCAMTA2-22C-mock_S1_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pCAMTA3-22C-cycloheximide_S6_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pCAMTA3-22C-mock_S4_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pICE1--ICE1-LD-22C-ZT0--22C-mock_S7_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey,type=closest_bed=pICE1-ICE1-LD-22C-ZT0--22C-cycloheximide_S9_peaks_radius=1_feat=genes.gtf.cds_type=firstByKey
AT4G10200,2.9340200000000003,1.90116,2.4346,2.09871,2.08895,,2.39029,1.98689,,2.17348,2.0659400000000003,1.83971,1.96345
AT4G10210,2.8886,1.6123,1.91503,1.97345,,,2.71742,,,,,,
AT4G10220,2.21313,,1.75393,2.48907,2.28892,,2.21949,1.81856,,,,,1.95705
AT4G10230,2.64415,,,,1.76307,,2.14381,2.11544,,,,,
AT4G10240,2.39812,2.50091,3.22903,2.12289,2.14437,,2.72866,2.40843,2.06733,1.88905,2.02699,2.03156,2.08012
AT4G10250,2.43648,2.50091,3.22903,2.00495,2.0585,,2.54445,2.3942,2.06733,1.88905,1.95142,2.03156,2.5322
AT4G10260,2.47174,2.50091,2.53125,3.21986,3.42517,,3.18706,2.27857,3.3924300000000005,2.66613,2.41846,2.6639,2.33712
AT4G10265,2.47174,2.50091,2.53125,3.21986,3.42517,,3.18706,2.27857,3.3924300000000005,2.66613,2.41846,2.6639,2.33712
AT4G10270,2.47174,2.1332,2.31888,2.47671,2.34831,,2.39029,,3.3924300000000005,2.66613,2.41846,2.11741,2.33712
AT4G10280,1.70127,2.50091,2.53125,,2.28393,,2.14381,,,,1.95142,2.12509,1.7109299999999998
AT4G10290,1.98545,1.6962700000000002,1.62917,2.27819,1.94499,,3.21572,1.76618,2.99662,,2.20995,2.00297,
AT4G10300,1.98545,1.6962700000000002,1.62917,2.27819,1.94499,,3.21572,1.76618,2.99662,,2.20995,2.00297,
AT4G10310,2.20216,,2.78098,2.12873,2.79835,,3.1709400000000003,1.76618,2.7617,2.4417,2.18494,2.54441,1.66084
AT4G10320,1.60504,2.04127,3.02925,3.53816,3.08498,,2.39029,,3.03104,2.86943,2.75469,2.46081,2.14165
AT4G10330,1.60504,2.04127,1.89844,3.53816,3.08498,,2.39029,,3.03104,2.86943,2.14828,2.46081,2.69332
AT4G10340,6.49046,9.45255,3.02925,3.53816,3.08498,,2.39029,14.4246,3.03104,2.68923,2.75469,3.06175,2.14165
AT4G10350,2.14797,1.90116,1.9779,2.3897,,,4.01355,2.13326,1.37481,2.06825,,1.42209,
AT4G10360,2.14797,1.90116,2.28086,2.3897,2.1594900000000004,,4.01355,2.13326,2.76906,2.53276,1.77557,1.78266,
AT4G10370,1.51573,2.31705,,2.2998,2.5713,,2.39029,,2.42873,,2.51213,1.85568,1.90967
AT4G10380,2.07079,1.94174,,,1.86118,,2.50112,1.7775299999999998,1.91993,1.86535,2.66963,,
AT4G10390,2.75131,1.54485,2.61565,2.38125,2.95505,,3.43718,2.2131,2.5346,2.36699,2.3017,2.7942,1.87858
AT4G10400,2.09912,2.30334,1.7430599999999998,2.33331,2.52266,,2.36329,2.0873,1.42152,,1.77984,2.22552,
AT4G10410,2.31765,,1.96369,2.8621,2.42899,,3.58544,2.0873,1.7059400000000002,,2.26956,1.94548,1.76719
AT4G10420,,1.7594,2.21597,2.8621,2.28668,,2.39029,,2.5491900000000003,2.05775,1.90571,2.12509,1.6494
AT4G10430,2.31765,,2.53125,2.48907,2.5713,,3.18706,2.21872,2.30826,3.10719,2.53523,2.4843,2.62208
AT4G10440,2.9340200000000003,2.50091,2.63345,3.39874,2.4741,,3.18706,2.62212,2.31346,1.93217,1.95142,2.03528,2.33712
AT4G10450,2.36429,1.7503099999999998,2.49647,1.93748,2.4741,,3.01017,,2.31346,1.77003,1.89428,1.55226,1.81673
AT4G10457,,,2.67407,1.60993,2.28668,,2.39029,1.81531,,,1.66314,1.76588,
AT4G10465,,,1.7861,2.50434,,,2.39029,,,,,,1.69595
AT4G10470,2.1296,1.84237,1.76429,2.3335,2.67061,,2.36329,1.81326,1.73587,2.06343,1.95142,2.21489,2.22899
AT4G10480,1.92689,2.1332,2.45855,2.6375900000000003,1.69142,,2.50112,1.99793,2.70796,2.62356,2.59083,1.77761,2.08569
AT4G10490,2.60734,1.93181,1.7430599999999998,,1.7027,,2.50112,,1.94687,2.2222,1.62618,,
AT4G10500,2.1578,,2.8402700000000003,1.78415,1.99076,,3.15435,,2.18183,2.2984400000000003,2.3782400000000004,1.85344,1.90149
AT4G10510,2.62583,2.00737,2.25201,1.71123,1.88138,,2.50112,,2.1878,2.18779,1.7179,1.55226,
AT4G10520,2.31765,,,,,,2.50112,,,,,,
AT4G10530,2.18605,1.91893,,1.55214,,,2.50112,,,,,,
AT4G10540,,,1.96369,2.14657,,,2.78867,2.42042,1.82641,1.79702,2.26956,2.12509,
AT4G10550,2.62583,1.58163,3.5620300000000005,2.32545,2.42899,,2.78867,2.01701,2.30826,2.4923,2.02699,2.3046900000000003,2.12339
AT4G10560,,1.58163,3.20685,2.00527,2.14437,,2.78867,,2.30826,2.4923,2.63341,1.91396,2.75547
AT4G10570,2.39812,,2.22123,2.7403,,,3.27144,,2.40112,,1.52888,,2.08012
AT4G10590,2.00946,,2.14129,2.00527,2.35595,,1.99191,2.61915,,,1.47727,1.78042,
AT4G10595,2.00946,,2.14129,2.00527,2.35595,,1.99191,2.61915,,,1.47727,1.78042,
AT4G10596,2.3047,2.11401,2.91763,2.64202,3.77445,,3.18706,,2.62285,2.96566,2.6965,2.9759,2.20318
AT4G10600,2.02575,2.02715,2.91763,2.64202,3.77445,,2.75142,,2.62285,2.96566,2.6965,2.9759,2.20318
AT4G10603,2.02575,2.02715,2.91763,2.64202,3.77445,,2.75142,,2.62285,2.96566,2.6965,2.9759,2.20318
AT4G10610,,,1.67651,2.8641,,,2.50112,,,1.77269,2.13912,,1.99279
AT4G10613,2.74827,1.6596799999999998,2.55796,2.56903,2.18012,,3.08339,,2.06366,2.3618200000000003,2.41205,2.33493,2.09886
AT4G10620,2.62583,1.95015,1.7802099999999998,3.21986,3.56748,,2.78867,2.01701,2.40707,2.273,1.81088,2.5741,1.99402
AT4G10630,1.81359,1.89408,,1.62302,,,1.99191,,,1.79702,,,
AT4G10640,1.85537,1.89408,,1.62302,,,1.99191,2.01701,,,2.26956,,
AT4G10650,2.00946,1.84237,1.7430599999999998,,1.93974,,2.62026,2.21872,2.30544,,,,
AT4G10660,2.9340200000000003,,2.14129,,,,3.58544,,2.06733,,,,
AT4G10670,2.9340200000000003,,,,2.00206,,2.39029,,,1.97084,,,
AT4G10680,2.36429,,1.96369,2.16664,2.28668,,2.85842,,,1.97084,,2.14205,
AT4G10695,3.54616,,,2.02237,,,3.02462,2.9002,,,1.96994,2.17968,
AT4G10700,2.00946,,2.14129,,1.88138,,3.11847,2.01473,1.7059400000000002,,1.91809,1.85568,
AT4G10710,1.80677,2.1550700000000003,2.39134,2.32545,2.00206,,3.57302,3.33169,1.97537,1.79702,2.2099900000000003,2.14205,1.91573
AT4G10720,,2.1550700000000003,2.39134,2.32545,2.00206,,3.57302,3.33169,1.97537,1.79702,2.2099900000000003,2.14205,1.91573
AT4G10730,2.04385,1.92534,2.67407,3.08284,2.3224,,3.58237,,2.91058,2.18779,1.71105,2.03156,2.26587
AT4G10740,1.85537,,2.31888,2.68322,2.14885,,3.18706,,2.1878,2.14466,2.26956,2.3046900000000003,2.19463
AT4G10750,2.0127,1.92534,2.31888,3.08284,2.3224,,3.58237,,2.1878,2.05775,1.91809,2.21489,2.05215
AT4G10760,,1.67356,2.67407,2.2998,2.5713,,1.99191,,2.1878,2.31848,2.63341,2.39449,1.98091
AT4G10767,,,,,,,2.59449,,,,,,
AT4G10770,2.42004,2.40898,1.8069,1.92246,2.42203,,2.62026,2.12252,,2.23157,2.05268,1.97512,1.77185
AT4G10780,2.47174,2.1305,2.10876,2.50434,2.14437,,3.18706,,2.03411,2.01738,,2.3046900000000003,1.83843
AT4G10790,2.6590700000000003,2.14666,3.38444,2.66664,3.75364,,3.18706,2.42042,3.03104,3.62214,2.76875,3.3823199999999995,2.62208
AT4G10800,2.0127,2.14666,2.31888,2.66664,2.85592,,2.78867,2.42042,2.55532,2.4923,2.75469,2.39449,2.62208
AT4G10810,2.31765,2.04127,2.53125,2.8621,2.5713,,3.08655,3.22722,1.82641,1.88393,2.53523,2.4843,1.69595
AT4G10820,1.44541,1.7594,2.53125,2.8621,2.5713,,2.39029,,2.54608,1.88393,2.1164400000000003,1.85568,2.47858
AT4G10840,,,2.67407,2.32545,2.28668,,,,2.30826,1.97084,2.26956,2.4843,
AT4G10850,2.21431,1.59346,,2.33183,2.43498,,1.84704,1.76618,1.95459,1.85253,,,2.01859
AT4G10860,1.68664,,2.03453,2.68322,2.71361,,2.39029,2.01701,1.94687,2.78423,2.26956,2.5741,2.12339
AT4G10870,2.02192,,,,1.85751,,2.39029,2.27808,1.73935,,,,
AT4G10880,2.8466400000000003,2.03524,,,,,2.46272,,1.73935,,,,
AT4G10890,2.8466400000000003,2.03524,,,,,2.46272,,1.73935,,,,
AT4G10895,2.82574,1.4810299999999998,,1.83578,1.71228,,1.8980000000000001,,,,,,
AT4G10910,2.82574,2.18482,,1.83578,1.71228,,1.97147,,,,,,
AT4G10920,,,2.38482,1.6292799999999998,,,1.7865099999999998,,2.64689,2.35847,1.47333,1.84144,2.09362
AT4G10925,2.00946,1.85741,2.49647,3.04098,2.28668,,2.78867,2.62212,1.7059400000000002,2.83995,2.02699,2.12509,2.40836
AT4G10930,2.26827,,2.49647,3.57762,3.28286,,1.99191,,2.79012,2.05775,2.26956,2.7537,2.334
AT4G10940,,1.94934,3.20685,3.57762,3.28286,,1.99191,3.42892,2.79012,2.05775,2.26956,2.7537,2.334
AT4G10950,2.09912,1.94934,2.7353,2.17794,2.28668,,3.02462,2.62212,2.1878,1.51764,1.90571,1.85568,1.76135
AT4G10955,2.1609700000000003,1.94918,2.7353,3.21611,1.96268,,3.02462,2.45385,2.1878,1.51764,1.78443,1.94313,1.76135
AT4G10960,2.09912,1.67643,3.00417,2.0811,2.49399,,2.78867,2.82382,2.90703,2.57921,2.3017,2.7537,2.33712
AT4G10970,1.68664,2.03208,1.80446,1.7888099999999998,2.42899,,2.4963,,1.94972,,2.3908400000000003,1.76588,
AT4G11000,,,1.7861,,,,1.99191,,2.06733,,,2.03528,
AT4G11010,2.88797,2.75172,3.1715,2.77868,3.1321,,2.50112,2.50844,2.65837,2.22553,2.05994,2.71836,2.47209
AT4G11020,2.03313,1.68412,,,,,2.50112,2.06973,,1.6232,1.62618,,
AT4G11030,2.03313,1.68412,,,,,2.50112,2.06973,,1.6232,1.62618,,
AT4G11040,2.12686,2.45184,,1.60993,,,2.39029,,1.84697,,1.52888,,
AT4G11050,2.16355,2.29836,,,1.61392,,1.87162,2.35178,1.64175,,,,
AT4G11060,2.0470200000000003,2.40898,2.31888,2.14657,2.42899,,2.39029,,3.15151,2.05775,2.26956,2.6639,2.40836
AT4G11070,2.0470200000000003,2.40898,,2.14657,2.42899,,,,3.15151,2.05775,2.26956,2.6639,2.05215
AT4G11080,1.7903,2.40898,2.84837,2.8621,2.68378,,3.18706,2.42042,2.5491900000000003,1.93217,2.3908400000000003,2.54666,2.05215
AT4G11090,2.07079,,1.99653,2.31341,2.04827,,1.7865099999999998,,1.94687,,1.79954,,
AT4G11100,2.07079,,1.99653,3.21986,2.04827,,2.14381,2.07113,1.46775,2.75304,2.18494,2.11428,2.0655900000000003
AT4G11110,2.47673,2.17425,2.14129,3.21986,2.06848,,3.18706,2.62212,2.1878,2.75304,2.26956,2.12509,2.0655900000000003
AT4G11120,,2.02405,2.49303,2.13059,2.99824,,2.78867,2.13957,1.81294,2.52861,1.95142,2.03528,1.69595
AT4G11130,2.47174,2.00831,2.14129,2.50434,2.99824,,2.39029,2.13957,3.15151,2.52861,2.02699,2.5741,2.19463
AT4G11140,1.85537,2.22512,2.49647,2.50434,,,2.39029,1.92566,2.5491900000000003,2.4923,2.02699,3.11291,2.26587
AT4G11150,2.47174,2.22512,1.96369,2.32545,2.00206,,2.39029,1.92566,3.75383,2.273,1.52888,,2.26587
AT4G11160,,1.67356,2.03453,2.32545,2.14437,,1.99191,2.28938,2.79012,1.97084,2.51213,2.39449,2.14165
AT4G11170,1.48874,1.95015,1.7430599999999998,,,,2.78629,2.01701,1.4998,1.88393,1.91809,1.76588,1.58787
AT4G11175,2.00946,,2.85166,2.68322,2.5823400000000003,,2.39029,2.02125,2.30826,2.14466,1.90571,3.11291,1.90967
AT4G11180,2.33945,1.7071599999999998,1.9007,2.4144400000000004,1.61392,,3.21572,2.32016,2.46066,2.4866200000000003,2.18792,2.56334,2.04961
AT4G11190,1.97742,,2.29413,1.97084,2.34809,,2.54445,2.2158900000000004,,,2.19582,2.0475,
AT4G11210,2.27796,2.33313,2.69473,1.80467,1.67133,,3.4027,2.58296,,1.74768,,1.55226,
AT4G11211,1.92759,1.79893,,,,,2.85842,,,2.15146,1.62618,2.22551,1.90843
AT4G11220,2.62583,1.85741,2.49647,3.04098,2.85592,,2.39029,2.21872,2.90703,2.4923,2.51213,2.12509,2.55084
AT4G11230,2.00707,2.41317,2.67407,2.4676400000000003,,,2.08063,,2.02441,2.3582,2.3908400000000003,2.40867,1.76719
AT4G11240,,2.41317,2.67407,2.32545,2.71035,,2.78867,1.44506,2.02441,2.3582,2.3908400000000003,2.40867,1.76719
AT4G11250,2.00707,2.41317,2.67407,2.8621,2.00206,,2.08063,1.92802,2.02441,2.3582,2.3908400000000003,2.40867,2.19463
AT4G11260,1.70127,1.7654900000000002,2.49647,3.21986,2.85592,,2.39029,2.21872,2.06733,2.66613,2.51213,2.6639,1.76719
AT4G11270,2.16355,1.7654900000000002,2.49647,3.21986,2.85592,,3.18706,2.27857,2.06733,2.66613,2.51213,2.6639,1.76719
AT4G11280,2.00946,2.34019,2.38807,2.57259,2.98149,,2.6757,2.69238,2.8837200000000003,2.2065200000000003,2.5285,2.5503,2.4323900000000003
AT4G11290,2.22865,2.08122,2.1349,1.80581,,,2.52015,,,,,,
AT4G11300,2.16715,1.85741,,3.39874,,,2.39029,2.21872,1.60686,1.80067,,1.71262,2.69332
AT4G11310,2.16715,2.22512,2.0583400000000003,1.60993,2.28668,,2.77056,,,,,,
AT4G11320,2.77993,2.59283,2.67407,2.32545,1.5292,,2.78867,2.62212,1.94687,,1.7179,1.85568,
AT4G11330,2.00946,2.22512,2.37361,2.56328,,,2.33885,1.63052,2.70506,2.3325400000000003,2.76875,1.85273,
AT4G11340,2.30808,2.40898,2.31888,1.6292799999999998,2.28258,,2.31728,2.61548,2.06733,2.05873,1.90357,2.13571,1.83438
AT4G11350,2.30808,2.40898,2.31888,1.6292799999999998,2.28258,,2.31728,2.61548,2.06733,2.05873,1.90357,2.13571,1.83438
AT4G11360,2.23264,,2.07647,2.0561,2.92621,,1.93107,2.96255,3.03321,2.29579,2.01539,2.03156,
AT4G11370,,,2.07647,2.0561,2.92621,,2.16326,2.96255,2.22975,1.8388400000000005,2.01539,1.84719,
AT4G11380,2.47174,,2.84837,2.49877,2.1914,,3.18706,2.62912,2.62675,1.5549,2.08781,2.7537,2.08012
AT4G11385,1.85537,,2.49647,3.18434,2.5713,,3.18706,,2.06222,2.40539,2.06818,1.68816,2.19463
AT4G11390,2.47174,2.1229400000000003,2.49647,2.14657,2.5713,,2.78867,2.21872,2.1878,1.88393,,1.76588,
AT4G11393,2.37146,1.87525,1.42552,2.14657,,,3.18706,1.76618,,2.23157,,1.49647,
AT4G11400,2.22865,2.04127,3.38444,3.57762,2.5713,,3.18706,,2.66965,2.75304,2.14828,3.20272,2.69332
AT4G11410,2.47174,2.1332,2.8083400000000003,2.47671,2.00206,,2.39029,1.92957,2.5491900000000003,2.40539,2.26956,1.85568,2.26587
AT4G11420,1.84404,,2.07954,2.79573,3.35578,,,,2.27179,2.43036,2.26234,2.4419999999999997,2.07291
AT4G11430,2.00946,2.1332,2.07954,2.79573,3.35578,,2.39029,2.42042,2.27179,2.43036,2.26234,2.4419999999999997,2.07291
AT4G11440,,2.04127,2.49647,3.57762,,,2.39029,1.81531,1.82197,1.97084,2.26956,2.39449,2.26587
AT4G11450,2.00946,1.37317,2.7024,2.48907,2.74918,,2.39029,1.61361,2.87717,2.273,2.14828,2.39449,1.83843
AT4G11460,1.56651,1.37317,2.7024,2.12289,2.41632,,2.39029,1.61361,1.92875,2.273,2.14828,2.7537,2.26587
AT4G11470,1.6530200000000002,,2.49647,2.47671,2.42899,,2.39029,2.62212,2.60033,1.97084,2.51213,1.85568,2.26587
AT4G11480,1.85537,,2.85166,2.47671,2.69936,,2.85842,2.62212,2.49271,2.83995,2.18494,1.5133299999999998,2.12339
AT4G11485,2.2486200000000003,,2.31888,,,,2.39029,,,,,1.85568,
AT4G11490,2.2486200000000003,,2.85166,2.14657,2.14437,,2.39029,,,,,1.85568,
AT4G11510,1.92759,2.31413,2.67407,2.65362,2.14437,,2.50112,2.21872,2.42873,2.71443,2.51213,2.12509,2.05215
AT4G11521,1.44541,2.31413,2.67407,2.65362,2.14437,,2.72866,2.01701,2.42873,2.4923,2.51213,2.12509,2.05215
AT4G11530,1.92759,2.31413,2.67407,2.65362,2.5713,,2.39029,2.21872,2.42873,2.71443,2.63341,2.12509,2.05215
AT4G11540,,,,2.25768,2.81751,,2.78867,,1.9772,2.14206,,2.12509,1.6494
AT4G11550,2.62583,,2.67407,2.50434,2.85592,,2.46272,2.42042,2.30826,1.93217,2.06818,2.21489,2.26587
AT4G11560,2.31765,1.94934,2.67407,2.81815,2.5713,,3.18706,2.70686,2.89621,2.40539,2.26956,2.60664,2.61702
AT4G11570,,1.58163,2.14129,2.81815,2.28668,,2.50112,2.70686,2.89621,2.28147,2.14757,2.60664,2.61702
AT4G11580,2.77661,2.22512,2.49647,2.83052,2.41632,,3.11847,1.92957,2.42873,2.40539,2.35541,2.03528,2.6339
AT4G11590,2.77661,1.94934,2.16964,1.96769,2.01512,,3.18706,2.40843,1.94687,1.88374,2.06818,1.76588,2.27091
AT4G11600,2.00946,1.7654900000000002,1.93387,1.8668,,,2.39029,2.50844,2.66965,1.83976,2.31609,,2.07291
AT4G11610,3.08811,1.67356,2.31888,2.39777,2.42899,,2.39029,1.6497700000000002,1.94687,1.79702,2.3908400000000003,1.79972,2.05215
AT4G11630,3.08811,1.67356,2.31888,2.39777,2.42899,,2.39029,1.81531,1.94687,1.79702,2.3908400000000003,1.79972,2.05215
AT4G11640,1.52485,1.84237,2.13882,2.39777,,,2.39029,1.6497700000000002,1.83308,1.91115,1.66793,,
AT4G11650,2.16715,1.6123,1.96369,2.50434,,,2.78867,1.57747,1.7059400000000002,2.05775,2.75469,,
AT4G11653,2.24669,1.81187,,,,,2.56203,2.32589,,,,,
AT4G11655,2.24669,1.81187,2.00227,,2.34712,,2.74247,2.32589,1.7685400000000002,2.15634,,,
AT4G11660,2.06488,2.0386900000000003,2.67407,2.50142,2.99824,,3.15106,2.06973,2.90703,2.57921,1.7342,2.4813,2.12339
AT4G11670,2.62583,2.22512,2.49647,3.04098,2.99824,,2.78867,,2.66965,2.66613,2.26234,2.21489,2.9070400000000003
AT4G11680,2.77993,2.22512,2.49647,2.8621,2.99824,,2.78867,2.82382,2.5491900000000003,2.57921,2.3908400000000003,2.12509,2.19463
AT4G11690,2.62583,2.22512,2.49647,2.8621,2.99824,,2.78867,2.82382,2.66965,2.4923,2.3908400000000003,1.94548,2.9070400000000003
AT4G11700,,,2.31888,,,,1.59353,,,,,,
AT4G11720,2.47174,1.67356,2.31888,,,,3.58544,,,1.97084,,1.94548,
AT4G11730,2.43295,1.4810299999999998,2.14129,2.47671,,,2.39029,,,2.18779,2.02699,1.77761,1.55346
AT4G11740,2.06488,1.90116,3.02925,2.8621,2.42899,,2.85842,2.89435,2.5491900000000003,2.40539,2.75469,2.5741,2.40836
AT4G11745,1.54151,,3.4410300000000005,2.17794,1.7052599999999998,,2.39029,,2.16637,2.12458,2.26956,1.91396,1.83399
AT4G11750,2.16355,,1.96369,,,,2.39029,2.01701,,,1.90571,,
AT4G11760,2.16355,,3.4410300000000005,2.17794,1.7052599999999998,,2.39029,2.01701,2.16637,2.12458,2.26956,1.91396,1.83399
AT4G11770,2.20847,1.7538200000000002,2.55447,2.02447,,,2.68151,2.29547,2.39771,1.86766,1.93847,2.1691700000000003,1.77246
AT4G11780,2.20847,1.7538200000000002,2.55447,2.02447,,,2.68151,2.29547,2.39771,1.86766,1.93847,2.1691700000000003,1.77246
AT4G11790,2.09649,,2.37361,1.90036,2.65496,,2.33885,,1.90567,,,1.59853,
AT4G11800,2.06488,,2.14129,2.0580700000000003,2.04097,,2.29145,,2.28766,1.47181,1.82735,1.70249,
AT4G11810,2.15463,2.22512,2.01667,,,,2.46272,2.04436,2.28475,,2.3586400000000003,,
AT4G11820,2.06488,2.00535,2.07878,2.67623,2.4481900000000003,,2.00678,2.60191,3.45939,2.5283900000000004,2.00638,1.7011,
AT4G11830,,1.76354,2.49647,2.08231,2.25044,,2.39029,,2.02441,2.88013,2.63341,2.53318,
AT4G11840,,1.90116,2.67407,2.3335,2.42899,,2.50112,1.92957,2.30544,2.01738,1.78443,1.4821799999999998,2.05215
AT4G11845,,1.90116,2.21597,2.3335,2.42899,,2.50112,1.92957,2.30544,2.01738,1.78443,1.4821799999999998,1.89552
AT4G11850,2.31765,1.94934,2.49647,2.48907,2.08739,,2.78867,2.01701,1.84697,1.93217,1.72747,2.12509,1.6479
AT4G11860,1.92759,1.88298,2.14129,2.11362,3.27485,,2.04304,2.62212,2.90587,1.9668,1.89311,2.37496,2.12688
AT4G11870,2.03313,1.88298,,,1.64621,,1.7865099999999998,1.7775299999999998,,,,,
AT4G11876,2.03313,1.88298,,,1.64621,,2.04304,1.7775299999999998,2.90587,,,,
AT4G11880,2.03313,1.88298,,,1.64621,,2.15488,1.7775299999999998,,,,,
AT4G11890,2.64765,1.83796,,,,,2.46272,2.29731,,,,,
AT4G11900,2.36429,2.09128,2.31888,1.7888099999999998,1.67553,,3.18706,,2.06733,,,2.03156,
AT4G11910,2.36429,2.09128,,,1.67553,,3.18706,,2.06733,2.05775,,2.03156,1.7171299999999998
AT4G11911,2.36429,2.09128,2.14129,2.32545,2.14437,,3.18706,1.92957,2.06733,2.05775,2.02699,1.85568,1.7171299999999998
AT4G11920,2.16355,,2.21597,2.18638,2.55301,,2.39029,,2.42128,2.18779,2.49187,1.87117,1.94867
AT4G11930,2.16355,1.90116,2.85166,3.21986,2.5713,,3.58544,1.92802,2.42128,2.66613,2.49187,2.3046900000000003,2.40836
AT4G11940,2.09912,2.2783,,2.10167,2.81848,,2.15488,,1.4998,1.91195,1.91301,1.75396,2.12346
AT4G11950,2.20847,1.67488,2.575,2.42118,2.32594,,2.6290400000000003,2.17402,2.23135,2.3090200000000003,2.33039,2.65526,2.46113
AT4G11960,2.33026,,2.60831,1.99462,2.28017,,2.6492,,2.38416,1.98189,2.2475400000000003,1.80819,1.95106
AT4G11970,2.33026,2.61027,2.60831,3.25411,1.82282,,2.46272,,2.09048,1.98189,1.91805,2.061,2.02775
AT4G11980,1.84155,2.11302,2.0583400000000003,2.17794,1.7934599999999998,,2.85842,2.48017,2.46426,2.83409,2.19676,2.4058900000000003,2.94664
AT4G11990,1.68502,,2.37361,1.8668,2.03284,,,1.6945599999999998,2.40921,,2.05268,1.82986,
AT4G12000,,1.7654900000000002,2.31888,2.32545,1.77253,,1.99191,2.01701,2.66965,2.23157,2.26956,1.77761,2.26587
AT4G12005,,2.18118,2.58996,2.43453,1.81101,,2.33162,,1.99263,2.23157,2.26956,1.5144,1.86423
AT4G12010,2.47674,,1.7861,2.50434,1.85975,,2.78867,2.01701,2.06733,2.23157,2.51213,1.94548,1.76719
AT4G12020,2.1609700000000003,2.00535,3.20685,2.3335,2.81637,,2.78867,2.98034,2.1878,2.14466,2.3908400000000003,2.21489,2.05215
AT4G12030,2.31765,2.0386900000000003,1.9007,1.59217,2.3905,,3.18706,,2.5491900000000003,1.93938,2.18494,1.94548,2.19192
AT4G12040,2.20847,1.67488,2.0583400000000003,2.35867,2.01864,,2.15488,2.0873,2.12008,1.88565,2.31609,1.85273,
AT4G12050,2.11883,1.58971,2.4117900000000003,2.48619,1.98337,,3.50969,,2.12847,2.00813,,2.14512,1.82739
AT4G12060,2.31765,1.53531,2.14129,2.12289,2.00206,,,,2.62926,2.23157,2.63341,,
AT4G12070,2.20847,1.53531,2.14129,2.12289,2.69936,,,,2.62926,2.23157,2.63341,2.37496,1.7468400000000002
AT4G12080,2.77993,2.12744,2.14129,2.50434,2.01512,,2.46272,2.2162,2.1878,2.23157,2.2099900000000003,1.94571,1.4648
AT4G12090,2.31765,2.31705,,,,,2.33885,2.58716,1.7059400000000002,1.46699,1.77984,,
AT4G12100,1.94961,,,,,,3.53386,,,,,,
AT4G12110,2.20216,1.56759,,,,,2.63071,1.6674,,,,,
AT4G12120,2.28727,1.67359,3.20685,3.04098,2.41632,,2.35836,,2.62806,1.90043,1.96994,3.20272,2.26587
AT4G12130,2.28727,1.67359,3.20685,3.04098,2.16799,,2.35836,,2.62806,1.59477,1.96994,3.20272,2.26587
AT4G12140,2.16355,,1.96369,2.68322,2.00206,,2.78867,,2.1878,2.57921,1.90571,2.7537,1.52633
AT4G12150,3.08811,,2.67407,2.68322,2.5713,,3.18706,2.62212,2.5491900000000003,2.57921,2.38815,2.21489,1.87211
AT4G12170,2.33945,,2.21597,2.17794,1.76348,,2.31491,2.21872,2.06733,2.23157,2.14828,2.03528,1.7019099999999998
AT4G12190,2.16355,2.31705,2.67407,2.8621,3.42517,,2.78867,2.21872,2.30826,2.57921,2.26956,2.4843,1.92748
AT4G12210,2.20216,2.40898,3.02925,3.04098,2.28668,,2.15488,,2.91058,,1.72348,2.3046900000000003,2.12339
AT4G12220,2.2486200000000003,2.40898,2.63345,2.65362,2.11428,,2.67336,2.23021,1.94449,,2.41846,2.63251,2.06324
AT4G12230,2.20216,2.40898,3.02925,3.04098,2.28668,,2.67336,,2.91058,,1.72348,2.3046900000000003,2.12339
AT4G12240,2.2486200000000003,1.56759,2.63345,2.65362,2.11428,,2.67336,2.59012,1.94449,1.5549,2.41846,2.63251,2.06324
AT4G12250,,,3.29492,2.31773,2.64397,,2.14381,,2.70796,1.9789,2.21851,2.70378,2.15013
AT4G12270,2.18878,2.06603,2.37361,2.68322,2.42899,,2.24594,2.21872,1.94687,2.23157,2.11269,2.4843,2.26587
AT4G12280,2.00946,1.49377,2.14129,2.14657,2.71361,,1.7865099999999998,,2.06733,,2.02699,,1.69595
